player_id,player_name,position,age,GP,curr_WAR,curr_WAR_82,age_next,curr_goals,curr_points,proj_WAR,proj_WAR_82,proj_WAR_lo,proj_WAR_hi,proj_Points,proj_Goals,proj_GP,proj_EV_O_GAR,proj_EV_D_GAR,proj_PP_GAR,proj_PK_GAR,war_delta
8476875,Michael Matheson,D,32.0,62,0.79,1.04,33.0,6.0,31.0,0.66,0.66,-0.37,1.69,25.39,4.35,67,0.03,0.07,-0.01,0.04,-0.13
8480459,Pius Suter,C,30.0,49,0.69,1.15,31.0,25.0,46.0,0.66,0.67,-0.37,1.69,21.88,9.0,61,0.05,0.0,-0.04,-0.16,-0.029999999999999916
8483489,Fraser Minten,C,22.0,66,0.86,1.07,23.0,3.0,5.0,0.66,0.67,-0.38,1.69,30.33,13.01,64,0.03,-0.01,-0.1,-0.02,-0.19999999999999996
8482705,Cole Sillinger,C,23.0,65,0.83,1.05,24.0,11.0,33.0,0.65,0.66,-0.38,1.68,25.81,11.35,63,0.03,-0.0,-0.13,-0.01,-0.17999999999999994
8476873,Mark Jankowski,C,32.0,53,0.72,1.11,33.0,12.0,17.0,0.65,0.66,-0.38,1.68,13.74,6.13,55,0.04,0.0,-0.05,0.04,-0.06999999999999995
8475167,Victor Hedman,D,36.0,31,0.46,1.22,37.0,15.0,66.0,0.64,0.63,-0.39,1.67,11.96,3.02,50,0.02,0.01,-0.62,0.07,0.18
8478416,Erik Cernak,D,29.0,44,0.57,1.06,30.0,3.0,21.0,0.64,0.66,-0.39,1.67,7.56,1.09,54,-0.01,0.02,-0.01,-0.08,0.07000000000000006
8476479,Phillip Danault,L,33.0,59,0.84,1.17,34.0,8.0,43.0,0.64,0.65,-0.39,1.68,18.38,8.34,60,0.04,0.01,-0.06,0.07,-0.19999999999999996
8481605,Jackson LaCombe,D,25.0,66,0.84,1.04,26.0,14.0,43.0,0.64,0.65,-0.39,1.67,39.2,9.49,69,0.0,0.03,-0.64,0.15,-0.19999999999999996
8482911,Joel Nystrom,D,24.0,37,0.46,1.02,25.0,,,0.64,0.66,-0.39,1.67,6.4,1.23,54,0.0,0.02,-0.18,0.1,0.18
8475171,Oliver Ekman-Larsson,D,35.0,64,0.91,1.17,36.0,4.0,29.0,0.64,0.63,-0.4,1.67,31.37,7.74,59,0.01,0.03,-0.86,0.05,-0.27
8480849,Barrett Hayton,C,26.0,62,0.81,1.07,27.0,20.0,46.0,0.64,0.65,-0.39,1.67,29.79,12.59,62,0.04,-0.01,-0.1,0.0,-0.17000000000000004
8475848,Brendan Gallagher,R,34.0,64,0.92,1.18,35.0,21.0,38.0,0.64,0.65,-0.39,1.67,23.39,10.18,58,0.04,-0.01,-0.06,-0.05,-0.28
8478397,Rasmus Andersson,D,30.0,66,0.91,1.13,31.0,11.0,31.0,0.64,0.64,-0.39,1.67,35.31,8.12,64,0.01,0.05,-1.12,-0.0,-0.27
8484829,Justin Hryckowian,C,25.0,65,0.84,1.06,26.0,0.0,1.0,0.63,0.65,-0.4,1.67,19.26,8.74,60,0.02,0.0,-0.05,0.16,-0.20999999999999996
8479323,Adam Fox,D,28.0,39,0.48,1.01,29.0,10.0,61.0,0.63,0.66,-0.41,1.66,24.49,6.39,55,0.03,0.04,-0.73,0.15,0.15000000000000002
8476853,Morgan Rielly,D,32.0,64,0.86,1.1,33.0,7.0,41.0,0.63,0.67,-0.4,1.66,40.78,10.28,60,-0.01,0.03,-0.51,0.19,-0.22999999999999998
8474586,Jordan Eberle,C,36.0,63,0.93,1.21,37.0,9.0,26.0,0.63,0.63,-0.4,1.66,38.82,15.49,64,0.05,-0.01,-0.14,-0.01,-0.30000000000000004
8474150,Mikael Backlund,C,37.0,66,0.97,1.21,38.0,15.0,32.0,0.63,0.64,-0.4,1.66,29.67,11.84,66,0.04,0.02,-0.07,-0.23,-0.33999999999999997
8478854,Ryan Shea,D,29.0,66,0.81,1.01,30.0,2.0,5.0,0.63,0.66,-0.4,1.66,25.2,5.35,61,0.01,0.04,-0.02,0.16,-0.18000000000000005
8476422,Mike Reilly,D,33.0,33,0.44,1.09,34.0,0.0,2.0,0.63,0.65,-0.4,1.66,5.81,0.92,51,0.01,0.03,-0.24,0.35,0.19
8480043,Timothy Liljegren,D,27.0,46,0.59,1.05,28.0,6.0,17.0,0.63,0.65,-0.4,1.66,13.49,2.91,56,0.0,0.02,-0.06,-0.19,0.040000000000000036
8476462,Dougie Hamilton,D,33.0,61,0.82,1.1,34.0,9.0,40.0,0.62,0.62,-0.42,1.65,28.05,6.12,60,0.01,0.02,-0.62,0.07,-0.19999999999999996
8475172,Nazem Kadri,C,36.0,65,0.94,1.19,37.0,35.0,67.0,0.62,0.64,-0.41,1.65,45.69,17.52,65,0.06,-0.03,-0.01,-0.02,-0.31999999999999995
8477950,Tony DeAngelo,D,31.0,67,0.84,1.03,32.0,4.0,19.0,0.62,0.62,-0.41,1.65,26.99,6.23,59,-0.0,0.02,-0.69,0.13,-0.21999999999999997
8482124,Quinton Byfield,C,24.0,63,0.77,1.0,25.0,23.0,54.0,0.62,0.63,-0.41,1.65,36.25,14.81,69,0.04,-0.0,-0.12,0.1,-0.15000000000000002
8482089,Jake Neighbours,L,24.0,53,0.66,1.02,25.0,22.0,46.0,0.62,0.63,-0.41,1.65,28.61,12.14,61,0.03,-0.01,-0.03,0.03,-0.040000000000000036
8475798,Mikael Granlund,R,34.0,42,0.59,1.15,35.0,22.0,66.0,0.62,0.62,-0.42,1.65,28.68,11.24,60,0.04,-0.01,-0.18,0.01,0.030000000000000027
8480036,Miro Heiskanen,D,27.0,64,0.78,1.0,28.0,5.0,25.0,0.62,0.67,-0.41,1.65,46.78,10.72,66,0.02,0.07,-0.09,0.06,-0.16000000000000003
8479705,Jeffrey Viel,L,29.0,29,0.37,1.05,30.0,0.0,0.0,0.62,0.63,-0.41,1.65,10.44,3.83,51,0.01,-0.0,-0.01,0.08,0.25
8484911,Collin Graf,R,24.0,63,0.74,0.96,25.0,5.0,11.0,0.61,0.61,-0.43,1.64,29.65,12.09,66,0.03,0.0,-0.08,-0.01,-0.13
8481754,Nikita Nesterenko,C,25.0,29,0.36,1.02,26.0,4.0,6.0,0.61,0.62,-0.42,1.64,6.72,3.14,53,0.01,-0.0,-0.03,0.04,0.25
8477365,Connor Clifton,D,31.0,35,0.45,1.05,32.0,1.0,16.0,0.61,0.63,-0.42,1.65,6.07,0.88,51,-0.02,0.01,-0.01,0.14,0.15999999999999998
8478443,Brandon Carlo,D,30.0,44,0.55,1.03,31.0,1.0,12.0,0.61,0.63,-0.43,1.64,8.12,1.19,53,-0.01,0.05,-0.02,-0.23,0.05999999999999994
8479999,Casey Mittelstadt,C,28.0,56,0.7,1.02,29.0,15.0,40.0,0.61,0.61,-0.43,1.64,34.88,13.63,59,0.08,-0.02,-0.28,0.0,-0.08999999999999997
8475692,Mats Zuccarello,R,39.0,47,0.67,1.17,40.0,19.0,54.0,0.61,0.63,-0.42,1.64,35.31,13.58,60,0.06,-0.01,0.02,-0.03,-0.06000000000000005
8479371,Dante Fabbro,D,28.0,58,0.7,0.99,29.0,9.0,26.0,0.61,0.63,-0.42,1.65,9.34,1.41,55,0.01,0.02,-0.02,0.1,-0.08999999999999997
8483573,Ethen Frank,C,28.0,57,0.71,1.02,29.0,4.0,7.0,0.61,0.61,-0.43,1.64,25.83,10.81,57,0.03,-0.01,-0.03,0.0,-0.09999999999999998
8481554,Kaapo Kakko,R,25.0,48,0.59,1.01,26.0,14.0,44.0,0.6,0.6,-0.43,1.63,21.61,9.34,58,0.03,-0.01,-0.21,0.02,0.010000000000000009
8481582,Nicholas Robertson,L,25.0,62,0.76,1.01,26.0,15.0,22.0,0.6,0.61,-0.43,1.63,27.12,11.7,59,0.03,-0.01,-0.2,0.01,-0.16000000000000003
8478454,Noah Juulsen,D,29.0,47,0.55,0.96,30.0,0.0,0.0,0.6,0.62,-0.43,1.63,9.48,2.16,52,-0.01,0.02,-0.02,0.09,0.04999999999999993
8482087,Kaiden Guhle,D,24.0,25,0.29,0.95,25.0,6.0,18.0,0.6,0.62,-0.43,1.63,1.74,0.0,53,-0.02,0.01,-0.02,0.05,0.31
8478463,Anthony Beauvillier,C,29.0,68,0.82,0.99,30.0,15.0,25.0,0.6,0.62,-0.43,1.63,29.34,12.5,63,0.04,-0.01,-0.07,0.13,-0.21999999999999997
8473419,Brad Marchand,L,38.0,52,0.72,1.14,39.0,23.0,51.0,0.6,0.6,-0.43,1.63,39.22,14.89,61,0.04,-0.01,-0.07,-0.02,-0.12
8480113,Alex Iafallo,C,33.0,65,0.87,1.1,34.0,15.0,31.0,0.6,0.63,-0.43,1.63,24.43,10.59,61,0.03,0.0,-0.09,0.16,-0.27
8481481,Blake Lizotte,C,27.0,55,0.66,0.98,28.0,11.0,20.0,0.6,0.61,-0.43,1.63,16.62,7.01,61,0.02,0.0,-0.01,0.29,-0.06000000000000005
8480829,Jesperi Kotkaniemi,C,26.0,37,0.45,1.0,27.0,12.0,33.0,0.6,0.6,-0.43,1.63,8.66,4.28,52,0.03,-0.0,-0.1,0.03,0.14999999999999997
8478507,John Marino,D,29.0,67,0.76,0.93,30.0,1.0,14.0,0.6,0.63,-0.43,1.63,23.93,4.78,62,0.01,0.05,-0.07,0.37,-0.16000000000000003
8476457,Adam Larsson,D,34.0,65,0.82,1.03,35.0,7.0,28.0,0.59,0.6,-0.45,1.62,17.34,2.76,62,-0.0,0.05,-0.04,-0.25,-0.22999999999999998
8483752,Dominic James,C,24.0,43,0.5,0.95,25.0,,,0.59,0.59,-0.44,1.63,12.66,5.78,57,0.02,0.0,-0.12,0.02,0.08999999999999997
8480817,K'Andre Miller,D,26.0,58,0.62,0.88,27.0,7.0,27.0,0.59,0.6,-0.44,1.62,21.56,4.01,65,0.01,0.04,-0.35,0.94,-0.030000000000000027
8475755,Alex Petrovic,D,34.0,51,0.66,1.06,35.0,0.0,0.0,0.59,0.61,-0.44,1.62,9.56,2.23,52,-0.01,0.02,-0.03,-0.02,-0.07000000000000006
8474568,Luke Schenn,D,37.0,48,0.65,1.11,38.0,1.0,7.0,0.59,0.6,-0.45,1.62,1.84,0.0,51,-0.02,0.02,-0.03,0.4,-0.06000000000000005
8477456,J.T. Compher,L,31.0,67,0.83,1.02,32.0,11.0,32.0,0.59,0.6,-0.44,1.62,25.22,10.66,62,0.03,-0.0,-0.07,-0.03,-0.24
8479336,Carl Grundstrom,R,29.0,37,0.45,1.0,30.0,3.0,9.0,0.59,0.6,-0.44,1.62,10.53,4.62,51,0.01,-0.0,-0.03,0.12,0.13999999999999996
8483524,Shane Wright,C,22.0,65,0.76,0.96,23.0,19.0,44.0,0.59,0.6,-0.44,1.62,25.49,11.19,62,0.04,-0.01,-0.08,-0.0,-0.17000000000000004
8481553,Bobby Brink,R,25.0,57,0.69,0.99,26.0,12.0,41.0,0.59,0.6,-0.44,1.63,24.96,11.21,61,0.03,-0.01,-0.03,-0.0,-0.09999999999999998
8477503,Max Domi,L,31.0,65,0.83,1.05,32.0,8.0,33.0,0.59,0.61,-0.44,1.62,31.22,12.74,60,0.06,-0.02,-0.16,0.02,-0.24
8478057,Dakota Joshua,C,30.0,44,0.55,1.03,31.0,7.0,14.0,0.59,0.6,-0.44,1.62,14.39,6.27,52,0.0,-0.0,-0.04,0.04,0.039999999999999925
8485702,Max Shabanov,R,26.0,42,0.5,0.98,27.0,,,0.59,0.6,-0.44,1.62,18.06,7.71,56,0.03,-0.01,-0.06,-0.01,0.08999999999999997
8480028,Morgan Frost,C,27.0,66,0.78,0.97,28.0,14.0,37.0,0.58,0.58,-0.45,1.61,36.55,14.85,62,0.03,-0.02,-0.15,0.04,-0.20000000000000007
8474564,Steven Stamkos,C,36.0,65,0.89,1.12,37.0,27.0,53.0,0.58,0.59,-0.45,1.61,40.36,16.11,62,0.04,-0.03,-0.25,-0.01,-0.31000000000000005
8478047,Michael Bunting,L,31.0,65,0.78,0.98,32.0,19.0,38.0,0.58,0.58,-0.45,1.61,31.86,12.89,61,0.04,-0.01,-0.19,0.04,-0.20000000000000007
8475760,Nick Bjugstad,C,34.0,45,0.58,1.06,35.0,8.0,19.0,0.58,0.58,-0.45,1.61,1.72,1.75,53,0.02,0.0,-0.03,0.05,0.0
8476458,Ryan Strome,C,33.0,38,0.49,1.06,34.0,10.0,41.0,0.58,0.58,-0.45,1.61,14.51,6.16,54,0.04,-0.02,-0.11,0.01,0.08999999999999997
8477505,Alexander Wennberg,C,32.0,64,0.78,1.0,33.0,10.0,35.0,0.58,0.6,-0.45,1.61,43.45,16.92,68,0.03,-0.0,-0.05,-0.02,-0.20000000000000007
8483570,Ben Meyers,C,28.0,40,0.47,0.96,29.0,0.0,0.0,0.58,0.6,-0.45,1.61,17.22,6.8,54,0.02,-0.0,-0.01,0.02,0.10999999999999999
8477969,Marcus Pettersson,D,30.0,66,0.76,0.94,31.0,4.0,29.0,0.57,0.59,-0.46,1.6,15.87,2.31,63,0.0,0.04,-0.02,-0.04,-0.19000000000000006
8482408,Jeff Malott,L,27.0,49,0.57,0.95,28.0,0.0,1.0,0.57,0.58,-0.46,1.6,10.59,4.85,52,0.01,-0.0,-0.02,0.05,0.0
8483513,Reid Schaefer,L,23.0,30,0.33,0.9,24.0,,,0.56,0.56,-0.47,1.59,1.79,1.32,53,0.0,-0.0,-0.03,0.01,0.23000000000000004
8480049,Dylan Samberg,D,27.0,49,0.52,0.87,28.0,6.0,20.0,0.56,0.58,-0.47,1.59,9.9,0.98,60,-0.0,0.05,-0.07,0.22,0.040000000000000036
8479414,Nathan Bastian,R,27.0,31,0.35,0.93,28.0,4.0,10.0,0.56,0.57,-0.47,1.59,9.66,2.89,51,0.0,-0.0,-0.01,0.07,0.21000000000000008
8476393,Nick Cousins,C,33.0,64,0.79,1.01,34.0,6.0,15.0,0.56,0.57,-0.48,1.59,13.66,6.76,55,0.02,-0.0,-0.02,0.12,-0.22999999999999998
8482079,Marco Rossi,C,25.0,34,0.4,0.96,26.0,24.0,60.0,0.56,0.58,-0.47,1.6,18.79,8.07,57,0.03,-0.01,-0.26,-0.0,0.16000000000000003
8482660,Kent Johnson,C,24.0,63,0.69,0.9,25.0,24.0,57.0,0.56,0.56,-0.48,1.59,27.48,11.46,60,0.05,-0.01,-0.3,0.02,-0.1299999999999999
8483487,Rutger McGroarty,R,22.0,20,0.22,0.9,23.0,1.0,3.0,0.56,0.56,-0.47,1.59,4.77,2.3,52,0.01,-0.0,-0.09,0.06,0.3400000000000001
8477495,Seth Jones,D,32.0,39,0.45,0.95,33.0,9.0,36.0,0.56,0.57,-0.48,1.59,20.55,4.5,57,0.01,0.02,-0.66,-0.13,0.11000000000000004
8476463,Jonas Brodin,D,33.0,48,0.56,0.96,34.0,4.0,20.0,0.56,0.58,-0.47,1.6,13.77,2.32,57,0.0,0.03,-0.1,0.1,0.0
8482667,William Eklund,C,24.0,60,0.64,0.87,25.0,17.0,58.0,0.55,0.56,-0.48,1.58,38.79,15.81,67,0.02,-0.01,-0.07,0.06,-0.08999999999999997
8477426,Nick Paul,L,31.0,35,0.4,0.94,32.0,22.0,41.0,0.55,0.56,-0.48,1.58,12.62,5.17,55,0.02,-0.0,-0.05,-0.03,0.15000000000000002
8477942,Kevin Fiala,L,30.0,56,0.65,0.95,31.0,35.0,60.0,0.55,0.56,-0.48,1.58,31.73,13.18,62,0.06,-0.02,-0.06,-0.01,-0.09999999999999998
8477450,Jason Dickinson,C,31.0,52,0.59,0.93,32.0,7.0,16.0,0.55,0.57,-0.48,1.58,18.13,7.6,61,0.02,0.01,-0.02,0.21,-0.039999999999999925
8481711,Matias Maccelli,L,26.0,56,0.63,0.92,27.0,8.0,18.0,0.55,0.55,-0.48,1.58,32.96,13.24,60,0.04,-0.02,-0.26,0.0,-0.07999999999999996
8478233,Andrew Mangiapane,L,30.0,57,0.65,0.94,31.0,14.0,28.0,0.55,0.56,-0.48,1.59,12.49,6.07,57,0.03,0.0,-0.02,0.03,-0.09999999999999998
8475753,Justin Faulk,D,34.0,65,0.78,0.98,35.0,4.0,32.0,0.55,0.55,-0.48,1.58,30.52,6.57,63,0.0,0.03,-0.72,0.06,-0.22999999999999998
8478859,Niko Mikkola,D,30.0,65,0.69,0.87,31.0,6.0,22.0,0.55,0.57,-0.48,1.58,13.29,1.59,63,-0.0,0.05,-0.02,0.17,-0.1399999999999999
8478450,Parker Wotherspoon,D,29.0,66,0.68,0.84,30.0,1.0,7.0,0.55,0.57,-0.49,1.58,16.5,2.51,63,0.0,0.04,-0.04,0.36,-0.13
8480727,Zach Whitecloud,D,30.0,62,0.67,0.89,31.0,4.0,13.0,0.55,0.57,-0.48,1.58,11.91,1.72,61,-0.01,0.03,-0.02,0.28,-0.12
8479378,Logan Stanley,D,28.0,62,0.67,0.89,29.0,1.0,14.0,0.55,0.57,-0.48,1.58,13.07,3.07,58,-0.01,0.02,-0.03,-0.01,-0.12
8477948,Travis Sanheim,D,30.0,66,0.72,0.89,31.0,8.0,30.0,0.54,0.56,-0.49,1.57,26.43,4.78,67,0.02,0.05,-0.3,0.02,-0.17999999999999994
8478444,Brock Boeser,R,29.0,58,0.63,0.89,30.0,25.0,50.0,0.54,0.54,-0.49,1.57,34.01,13.89,64,0.03,-0.01,-0.08,-0.0,-0.08999999999999997
8475287,Erik Haula,L,35.0,65,0.77,0.97,36.0,11.0,21.0,0.54,0.54,-0.49,1.57,27.4,11.46,62,0.03,-0.0,-0.07,-0.05,-0.22999999999999998
8483490,Pavel Mintyukov,D,23.0,61,0.63,0.85,24.0,5.0,19.0,0.54,0.56,-0.49,1.57,18.56,3.7,61,-0.0,0.02,-0.36,0.11,-0.08999999999999997
8478891,Mason Appleton,C,30.0,57,0.63,0.91,31.0,10.0,22.0,0.54,0.55,-0.49,1.57,12.95,6.42,57,0.01,0.0,-0.0,0.22,-0.08999999999999997
8481024,Linus Karlsson,C,27.0,63,0.66,0.86,28.0,3.0,6.0,0.53,0.54,-0.5,1.56,25.48,10.57,58,0.03,-0.0,-0.03,0.05,-0.13
8476480,Vladislav Namestnikov,C,34.0,57,0.66,0.95,35.0,11.0,38.0,0.53,0.54,-0.5,1.56,15.47,6.99,58,0.03,-0.0,-0.06,0.05,-0.13
8481789,Tye Kartye,L,25.0,48,0.52,0.89,26.0,6.0,13.0,0.53,0.54,-0.5,1.57,12.59,5.64,55,0.0,-0.0,-0.02,0.1,0.010000000000000009
8478856,Conor Garland,R,30.0,55,0.62,0.92,31.0,19.0,50.0,0.53,0.54,-0.5,1.56,28.75,11.62,63,0.04,0.0,-0.13,-0.09,-0.08999999999999997
8476867,Brendan Gaunce,C,32.0,25,0.27,0.89,33.0,0.0,1.0,0.52,0.53,-0.51,1.55,6.63,2.0,50,0.01,0.0,-0.01,0.06,0.25
8481532,Alex Turcotte,C,25.0,58,0.6,0.85,26.0,9.0,25.0,0.52,0.52,-0.51,1.55,14.98,7.0,57,0.02,-0.01,-0.01,0.02,-0.07999999999999996
8481601,Simon Holmstrom,R,25.0,65,0.68,0.86,26.0,20.0,45.0,0.52,0.53,-0.51,1.55,32.14,12.92,64,0.04,-0.0,-0.13,0.08,-0.16000000000000003
8476906,Shayne Gostisbehere,D,33.0,45,0.5,0.91,34.0,7.0,45.0,0.52,0.53,-0.51,1.55,27.89,6.8,58,0.01,-0.0,-0.53,0.52,0.020000000000000018
8480012,Elias Pettersson,C,28.0,58,0.59,0.83,29.0,15.0,45.0,0.52,0.53,-0.51,1.55,35.3,14.48,62,0.02,-0.01,-0.04,0.11,-0.06999999999999995
8477499,Rasmus Ristolainen,D,32.0,28,0.3,0.88,33.0,4.0,19.0,0.52,0.54,-0.51,1.55,1.5,0.0,51,-0.01,0.04,-0.03,-0.18,0.22000000000000003
8484142,Denver Barkey,C,21.0,31,0.3,0.79,22.0,,,0.52,0.53,-0.51,1.55,9.99,4.51,56,0.01,-0.01,-0.05,-0.02,0.22000000000000003
8476539,Jonathan Marchessault,C,36.0,46,0.59,1.05,37.0,21.0,56.0,0.52,0.53,-0.51,1.55,22.98,9.64,56,0.04,-0.03,-0.33,-0.04,-0.06999999999999995
8477496,Elias Lindholm,C,32.0,53,0.56,0.87,33.0,17.0,47.0,0.51,0.53,-0.52,1.54,34.11,13.73,60,0.03,-0.0,-0.06,-0.0,-0.050000000000000044
8482929,Emil Lilleberg,D,25.0,35,0.35,0.82,26.0,1.0,19.0,0.51,0.54,-0.52,1.54,7.49,1.47,52,-0.01,0.01,-0.05,-0.0,0.16000000000000003
8477018,Ben Hutton,D,33.0,51,0.56,0.9,34.0,0.0,2.0,0.51,0.52,-0.52,1.54,11.56,2.3,52,0.0,0.02,-0.11,0.0,-0.050000000000000044
8475790,Erik Gudbranson,D,34.0,21,0.23,0.9,35.0,0.0,4.0,0.51,0.53,-0.52,1.54,3.04,0.09,47,-0.01,0.02,-0.03,-0.01,0.28
8474013,Ian Cole,D,37.0,67,0.78,0.95,38.0,1.0,17.0,0.51,0.53,-0.52,1.54,15.31,2.28,60,-0.0,0.04,-0.04,0.05,-0.27
8484210,Gabe Perreault,R,21.0,33,0.31,0.77,22.0,0.0,0.0,0.51,0.52,-0.53,1.54,14.88,6.61,57,0.02,-0.0,-0.21,0.02,0.2
8477416,Oliver Bjorkstrand,R,31.0,65,0.68,0.86,32.0,21.0,46.0,0.51,0.54,-0.52,1.54,29.75,12.1,61,0.03,-0.02,-0.0,0.0,-0.17000000000000004
8477508,Curtis Lazar,C,31.0,38,0.41,0.88,32.0,2.0,5.0,0.51,0.52,-0.52,1.54,6.76,2.24,50,-0.0,-0.0,-0.02,0.07,0.10000000000000003
8477407,Anthony Duclair,L,31.0,57,0.61,0.88,32.0,7.0,11.0,0.51,0.51,-0.52,1.54,25.16,10.39,57,0.03,-0.01,-0.19,0.02,-0.09999999999999998
8483553,Marc Gatcomb,C,27.0,37,0.39,0.86,28.0,8.0,9.0,0.51,0.52,-0.52,1.55,3.86,1.97,51,-0.01,-0.0,0.0,0.04,0.12
8484387,Matvei Michkov,R,22.0,65,0.65,0.82,23.0,26.0,63.0,0.51,0.5,-0.52,1.54,30.65,12.7,62,0.04,-0.02,-0.37,0.01,-0.14
8480220,Noah Cates,L,27.0,66,0.68,0.84,28.0,16.0,37.0,0.51,0.52,-0.52,1.54,29.4,12.51,64,0.02,-0.0,-0.03,-0.02,-0.17000000000000004
8476917,Adam Pelech,D,32.0,67,0.66,0.81,33.0,0.0,21.0,0.51,0.53,-0.52,1.54,14.6,1.66,64,0.0,0.06,-0.06,0.06,-0.15000000000000002
8478498,Jake DeBrusk,L,30.0,65,0.69,0.87,31.0,28.0,48.0,0.51,0.54,-0.52,1.55,35.15,14.37,62,0.02,-0.01,0.13,0.08,-0.17999999999999994
8481806,Louis Crevier,D,25.0,63,0.62,0.81,26.0,3.0,4.0,0.51,0.53,-0.52,1.54,11.21,2.17,59,-0.02,0.01,-0.02,0.12,-0.10999999999999999
8477527,Ross Johnston,L,32.0,62,0.65,0.86,33.0,1.0,4.0,0.5,0.5,-0.53,1.53,15.08,6.94,54,0.0,-0.0,-0.01,0.1,-0.15000000000000002
8482665,Matty Beniers,C,24.0,65,0.62,0.78,25.0,20.0,43.0,0.5,0.51,-0.53,1.53,41.79,16.57,68,0.05,-0.01,-0.15,0.03,-0.12
8481523,Kirby Dach,C,25.0,31,0.31,0.82,26.0,10.0,22.0,0.5,0.5,-0.53,1.53,15.41,6.01,54,0.02,-0.0,-0.03,0.03,0.19
8471215,Evgeni Malkin,C,40.0,46,0.5,0.89,41.0,16.0,50.0,0.5,0.48,-0.53,1.53,33.87,12.54,58,0.11,-0.02,0.05,0.0,0.0
8476892,Colton Parayko,D,33.0,61,0.65,0.87,34.0,16.0,36.0,0.5,0.53,-0.53,1.53,15.6,2.13,63,-0.01,0.05,-0.1,-0.07,-0.15000000000000002
8477993,Justin Kirkland,C,30.0,20,0.21,0.86,31.0,2.0,8.0,0.5,0.51,-0.53,1.53,5.53,1.97,47,0.01,-0.0,0.01,0.05,0.29000000000000004
8476854,Hampus Lindholm,D,32.0,52,0.54,0.85,33.0,3.0,7.0,0.5,0.52,-0.53,1.53,21.36,4.29,58,0.0,0.04,-0.66,-0.03,-0.040000000000000036
8479351,Sam Steel,C,28.0,66,0.66,0.82,29.0,6.0,25.0,0.5,0.51,-0.54,1.53,27.0,11.25,63,0.03,-0.0,-0.05,0.03,-0.16000000000000003
8480878,Nils Lundkvist,D,26.0,39,0.38,0.8,27.0,0.0,5.0,0.5,0.52,-0.53,1.53,9.22,2.19,51,-0.0,0.01,-0.16,0.04,0.12
8475765,Vladimir Tarasenko,R,35.0,60,0.69,0.94,36.0,11.0,33.0,0.5,0.53,-0.53,1.53,29.6,12.26,58,0.03,-0.02,-0.16,-0.25,-0.18999999999999995
8475220,Marcus Foligno,L,35.0,48,0.52,0.89,36.0,14.0,29.0,0.5,0.5,-0.53,1.53,8.99,4.28,55,-0.0,0.0,-0.03,-0.13,-0.020000000000000018
8481641,Joel Kiviranta,L,30.0,35,0.36,0.84,31.0,16.0,23.0,0.5,0.51,-0.54,1.53,11.45,4.06,52,0.01,-0.0,-0.03,0.11,0.14
8477451,Ryan Hartman,L,32.0,63,0.66,0.86,33.0,11.0,26.0,0.5,0.52,-0.53,1.53,29.03,12.45,62,0.03,-0.01,-0.05,-0.0,-0.16000000000000003
8481546,Cam York,D,25.0,59,0.56,0.78,26.0,4.0,17.0,0.49,0.51,-0.54,1.52,25.52,5.4,64,0.01,0.05,-0.6,-0.05,-0.07000000000000006
8483406,Taylor Ward,R,28.0,24,0.24,0.82,29.0,1.0,1.0,0.49,0.5,-0.54,1.52,9.11,3.66,50,0.02,-0.01,-0.02,-0.04,0.25
