player_id,player_name,position,age,GP,curr_WAR,curr_WAR_82,age_next,curr_goals,curr_points,proj_WAR,proj_WAR_82,proj_WAR_lo,proj_WAR_hi,proj_Points,proj_Goals,proj_GP,proj_EV_O_GAR,proj_EV_D_GAR,proj_PP_GAR,proj_PK_GAR,war_delta
8476871,Tanner Pearson,L,34.0,53,0.57,0.88,35.0,12.0,27.0,0.49,0.49,-0.54,1.52,14.92,6.06,53,0.01,-0.0,-0.04,0.05,-0.07999999999999996
8480800,Quinn Hughes,D,27.0,61,0.58,0.78,28.0,16.0,76.0,0.49,0.57,-0.54,1.53,54.79,13.16,64,0.0,0.03,-0.08,0.25,-0.08999999999999997
8474600,Roman Josi,D,36.0,53,0.6,0.93,37.0,9.0,38.0,0.49,0.51,-0.54,1.53,34.23,7.76,59,0.02,0.02,-0.62,0.22,-0.10999999999999999
8479977,Kailer Yamamoto,R,28.0,45,0.45,0.82,29.0,2.0,3.0,0.49,0.51,-0.54,1.52,18.9,7.63,54,0.02,-0.01,-0.02,-0.01,0.03999999999999998
8482655,J.J. Moser,D,26.0,63,0.55,0.72,27.0,2.0,14.0,0.49,0.52,-0.54,1.52,19.64,2.92,64,0.02,0.04,-0.13,0.28,-0.06000000000000005
8482765,Isak Rosen,R,23.0,20,0.17,0.7,24.0,0.0,1.0,0.49,0.47,-0.54,1.52,5.68,3.15,50,0.01,-0.02,0.14,-0.0,0.31999999999999995
8480950,Ilya Lyubushkin,D,32.0,44,0.44,0.82,33.0,1.0,14.0,0.49,0.51,-0.54,1.52,4.55,0.21,51,-0.02,0.02,-0.01,0.15,0.04999999999999999
8480434,Sean Durzi,D,28.0,46,0.43,0.77,29.0,4.0,11.0,0.49,0.5,-0.54,1.52,20.06,4.85,57,-0.0,0.02,-0.38,-0.12,0.06
8479370,Tyson Jost,C,28.0,52,0.5,0.79,29.0,4.0,9.0,0.48,0.49,-0.55,1.51,7.56,4.14,54,0.01,-0.0,-0.02,0.09,-0.020000000000000018
8478133,Jake Evans,C,30.0,50,0.49,0.8,31.0,13.0,36.0,0.48,0.49,-0.55,1.51,13.39,5.61,59,0.01,0.01,-0.01,0.01,-0.010000000000000009
8481593,Jayden Struble,D,25.0,43,0.41,0.78,26.0,2.0,13.0,0.48,0.5,-0.55,1.51,5.41,1.26,51,-0.01,0.01,-0.04,0.04,0.07
8473507,Jeff Petry,D,39.0,58,0.63,0.89,40.0,1.0,8.0,0.48,0.49,-0.55,1.51,7.51,0.67,53,-0.01,0.02,-0.13,0.1,-0.15000000000000002
8482726,Samuel Helenius,C,24.0,37,0.35,0.78,25.0,4.0,7.0,0.48,0.49,-0.55,1.51,6.45,2.77,50,-0.0,-0.0,0.0,0.07,0.13
8481043,Cole Koepke,L,28.0,49,0.47,0.79,29.0,10.0,17.0,0.48,0.49,-0.55,1.51,15.23,5.54,54,-0.0,0.0,-0.02,0.05,0.010000000000000009
8482145,Mavrik Bourque,C,24.0,66,0.61,0.76,25.0,11.0,25.0,0.48,0.5,-0.55,1.51,29.08,12.35,64,0.03,-0.0,-0.1,0.14,-0.13
8477573,Nathan Walker,L,32.0,41,0.41,0.82,33.0,8.0,16.0,0.48,0.49,-0.55,1.51,14.86,5.61,51,-0.0,0.0,-0.02,0.03,0.07
8477947,Sonny Milano,L,30.0,31,0.31,0.82,31.0,0.0,0.0,0.48,0.49,-0.55,1.51,9.64,4.32,52,0.03,-0.01,-0.2,0.02,0.16999999999999998
8478046,Danton Heinen,C,31.0,31,0.3,0.79,32.0,9.0,29.0,0.47,0.48,-0.56,1.5,5.14,2.14,50,0.02,-0.0,-0.06,0.1,0.16999999999999998
8477015,Connor Brown,R,32.0,59,0.57,0.79,33.0,13.0,30.0,0.47,0.48,-0.56,1.5,26.44,10.44,63,0.03,0.0,-0.06,-0.05,-0.09999999999999998
8483565,Nick Blankenburg,D,28.0,51,0.47,0.76,29.0,4.0,16.0,0.47,0.48,-0.56,1.5,15.15,3.04,57,-0.0,0.02,-0.56,-0.07,0.0
8475279,Ben Chiarot,D,35.0,67,0.66,0.81,36.0,4.0,13.0,0.47,0.48,-0.56,1.5,13.99,1.98,61,-0.02,0.05,-0.03,-0.0,-0.19000000000000006
8478413,Jordan Greenway,L,29.0,33,0.31,0.77,30.0,3.0,8.0,0.47,0.48,-0.56,1.5,2.78,1.82,51,0.01,-0.0,0.01,0.07,0.15999999999999998
8483497,Jani Nyman,R,22.0,24,0.22,0.75,23.0,3.0,6.0,0.47,0.47,-0.56,1.5,0.0,1.15,53,0.01,-0.0,-0.14,-0.04,0.24999999999999997
8474716,Jared Spurgeon,D,37.0,67,0.71,0.87,38.0,7.0,32.0,0.47,0.47,-0.57,1.5,19.57,3.39,60,-0.01,0.04,-0.1,-0.07,-0.24
8479372,Josh Mahura,D,28.0,21,0.19,0.74,29.0,0.0,9.0,0.46,0.48,-0.57,1.49,0.15,0.0,45,-0.01,0.01,-0.01,-0.06,0.27
8482178,Ian Moore,D,24.0,51,0.45,0.72,25.0,0.0,1.0,0.46,0.48,-0.57,1.5,9.02,1.93,55,-0.01,0.01,-0.11,-0.05,0.010000000000000009
8478462,Nicolas Roy,C,29.0,64,0.59,0.76,30.0,15.0,31.0,0.46,0.47,-0.57,1.5,24.9,10.5,59,0.03,-0.0,-0.05,0.03,-0.12999999999999995
8474037,James van Riemsdyk,L,37.0,58,0.64,0.9,38.0,16.0,36.0,0.46,0.47,-0.57,1.49,20.69,8.73,56,0.02,-0.02,-0.13,-0.05,-0.18
8479425,Filip Hronek,D,29.0,66,0.6,0.75,30.0,5.0,33.0,0.46,0.48,-0.57,1.49,31.87,6.65,65,0.01,0.05,-0.78,0.01,-0.13999999999999996
8479998,Mikey Anderson,D,27.0,64,0.54,0.69,28.0,6.0,24.0,0.45,0.47,-0.58,1.49,12.33,1.56,63,-0.01,0.03,-0.02,0.34,-0.09000000000000002
8479576,Vincent Desharnais,D,30.0,37,0.33,0.73,31.0,0.0,3.0,0.45,0.46,-0.58,1.48,6.7,0.33,52,-0.02,0.02,-0.01,0.2,0.12
8482095,Tyler Kleven,D,24.0,60,0.5,0.68,25.0,4.0,10.0,0.45,0.47,-0.58,1.48,10.51,1.72,58,-0.02,0.01,-0.02,0.15,-0.04999999999999999
8476292,Ondrej Palat,L,35.0,66,0.66,0.82,36.0,15.0,28.0,0.45,0.46,-0.58,1.48,18.98,8.45,57,0.02,-0.0,-0.07,0.03,-0.21000000000000002
8476374,Sean Kuraly,C,33.0,66,0.65,0.81,34.0,6.0,17.0,0.45,0.47,-0.58,1.48,18.89,7.86,60,0.02,0.01,-0.04,-0.07,-0.2
8484958,Maxim Tsyplakov,R,28.0,39,0.35,0.74,29.0,10.0,35.0,0.45,0.45,-0.58,1.48,2.79,1.94,50,0.02,-0.01,-0.0,0.07,0.10000000000000003
8479982,Conor Timmins,D,28.0,33,0.29,0.72,29.0,3.0,15.0,0.45,0.47,-0.58,1.48,7.0,0.86,51,-0.01,0.02,-0.0,0.01,0.16000000000000003
8483512,Matt Savoie,C,22.0,67,0.58,0.71,23.0,0.0,1.0,0.45,0.45,-0.59,1.48,23.68,9.71,63,0.03,-0.0,-0.16,0.07,-0.12999999999999995
8477429,Andrew Copp,C,32.0,65,0.62,0.78,33.0,10.0,23.0,0.45,0.47,-0.58,1.49,31.07,12.41,61,0.04,0.0,-0.13,0.03,-0.16999999999999998
8481167,Brayden Pachal,D,27.0,32,0.28,0.72,28.0,3.0,12.0,0.45,0.47,-0.58,1.48,4.08,0.63,48,-0.02,0.01,-0.0,0.07,0.16999999999999998
8475763,Kevin Hayes,C,34.0,25,0.24,0.79,35.0,13.0,23.0,0.44,0.44,-0.59,1.47,8.31,3.34,51,0.02,-0.01,-0.09,-0.02,0.2
8481522,Peyton Krebs,C,25.0,67,0.59,0.72,26.0,10.0,28.0,0.44,0.45,-0.59,1.47,20.42,9.77,61,0.01,-0.0,-0.05,0.02,-0.14999999999999997
8476981,Josh Anderson,R,32.0,59,0.53,0.74,33.0,15.0,27.0,0.44,0.45,-0.59,1.47,13.34,5.9,58,0.01,0.01,-0.01,-0.02,-0.09000000000000002
8482110,Dawson Mercer,C,25.0,66,0.59,0.73,26.0,19.0,36.0,0.44,0.46,-0.59,1.47,31.87,13.08,66,0.03,-0.01,-0.16,-0.02,-0.14999999999999997
8475784,Jeff Skinner,L,34.0,31,0.31,0.82,35.0,16.0,29.0,0.44,0.45,-0.59,1.47,8.21,3.87,50,0.03,-0.02,-0.13,-0.01,0.13
8480891,Michael Kesselring,D,26.0,32,0.27,0.69,27.0,7.0,29.0,0.44,0.46,-0.59,1.47,2.78,0.8,47,-0.01,0.02,-0.26,0.12,0.16999999999999998
8479944,Zach Aston-Reese,C,32.0,26,0.24,0.76,33.0,6.0,17.0,0.44,0.45,-0.59,1.48,3.53,0.61,48,-0.0,-0.0,-0.02,0.04,0.2
8481178,Egor Zamula,D,26.0,28,0.24,0.7,27.0,3.0,15.0,0.44,0.47,-0.59,1.47,1.07,0.0,48,-0.01,0.02,-0.12,0.05,0.2
8482103,Ozzy Wiesblatt,C,24.0,33,0.28,0.7,25.0,0.0,1.0,0.44,0.45,-0.59,1.47,8.08,3.16,52,0.0,-0.0,-0.04,0.1,0.15999999999999998
8478020,Michael Amadio,C,30.0,65,0.58,0.73,31.0,11.0,27.0,0.44,0.46,-0.59,1.48,22.69,9.9,62,0.03,0.0,-0.04,0.19,-0.13999999999999996
8477987,Ryan Donato,C,30.0,66,0.59,0.73,31.0,31.0,62.0,0.43,0.45,-0.6,1.46,27.11,11.46,60,0.03,-0.02,-0.07,0.01,-0.15999999999999998
8482073,Braden Schneider,D,25.0,66,0.55,0.68,26.0,6.0,21.0,0.43,0.44,-0.6,1.46,15.15,2.64,64,-0.02,0.02,-0.05,-0.28,-0.12000000000000005
8481719,Maxwell Crozier,D,26.0,34,0.29,0.7,27.0,0.0,0.0,0.43,0.47,-0.6,1.46,6.19,1.13,51,-0.01,0.01,-0.13,0.06,0.14
8476331,Dylan DeMelo,D,33.0,65,0.58,0.73,34.0,3.0,19.0,0.43,0.46,-0.6,1.46,19.16,2.95,62,0.0,0.05,-0.09,0.03,-0.14999999999999997
8482166,Shakir Mukhamadullin,D,24.0,34,0.28,0.68,25.0,2.0,9.0,0.43,0.46,-0.6,1.46,8.67,2.13,51,-0.01,0.01,-0.39,0.0,0.14999999999999997
8477425,Miles Wood,L,31.0,43,0.38,0.72,32.0,4.0,8.0,0.43,0.44,-0.6,1.46,10.27,4.54,53,0.01,-0.0,-0.02,0.11,0.04999999999999999
8477446,Michael McCarron,R,31.0,64,0.57,0.73,32.0,5.0,14.0,0.43,0.44,-0.6,1.46,7.61,4.66,62,-0.0,0.01,-0.01,0.28,-0.13999999999999996
8482751,Ryan Winterton,C,23.0,60,0.5,0.68,24.0,0.0,1.0,0.43,0.44,-0.6,1.46,16.78,7.47,58,0.01,-0.0,-0.03,0.08,-0.07
8478874,Adam Gaudette,C,30.0,51,0.45,0.72,31.0,19.0,26.0,0.42,0.43,-0.61,1.45,16.2,7.01,55,0.02,-0.01,-0.01,-0.01,-0.030000000000000027
8485493,David Tomasek,R,30.0,22,0.19,0.71,31.0,,,0.42,0.42,-0.61,1.45,3.23,1.53,49,0.02,-0.01,-0.04,-0.0,0.22999999999999998
8480246,Nick Perbix,D,28.0,62,0.48,0.63,29.0,6.0,19.0,0.42,0.45,-0.61,1.45,15.24,1.81,59,0.01,0.04,-0.12,0.27,-0.06
8480834,Ty Emberson,D,26.0,60,0.48,0.66,27.0,2.0,13.0,0.42,0.45,-0.61,1.45,11.18,2.01,58,-0.02,0.01,-0.03,0.14,-0.06
8478840,William Borgen,D,30.0,59,0.48,0.67,31.0,5.0,15.0,0.41,0.43,-0.62,1.44,12.27,2.09,57,-0.02,0.04,-0.18,-0.03,-0.07
8473422,Nick Foligno,L,39.0,40,0.38,0.78,40.0,15.0,35.0,0.41,0.41,-0.62,1.44,11.48,4.04,52,0.0,-0.0,-0.07,-0.07,0.02999999999999997
8470621,Corey Perry,R,41.0,55,0.53,0.79,42.0,19.0,30.0,0.41,0.42,-0.62,1.44,23.41,9.4,56,0.04,-0.0,0.07,-0.06,-0.12000000000000005
8475714,Calle Jarnkrok,C,35.0,43,0.38,0.72,36.0,1.0,7.0,0.41,0.41,-0.62,1.44,3.72,2.1,50,0.01,-0.0,-0.01,-0.05,0.02999999999999997
8476905,Chandler Stephenson,C,32.0,63,0.54,0.7,33.0,13.0,51.0,0.41,0.42,-0.62,1.44,35.65,14.08,65,0.03,-0.0,0.1,0.07,-0.13000000000000006
8477220,Nate Schmidt,D,35.0,67,0.57,0.7,36.0,5.0,19.0,0.41,0.42,-0.62,1.44,21.68,3.65,61,0.0,0.04,-0.28,0.09,-0.15999999999999998
8481219,Jonathan Aspirot,D,27.0,45,0.35,0.64,28.0,,,0.41,0.43,-0.63,1.44,11.54,2.58,52,-0.01,0.01,-0.01,0.15,0.06
8480980,Connor Dewar,C,27.0,66,0.55,0.68,28.0,4.0,10.0,0.41,0.43,-0.62,1.45,20.82,8.56,64,0.01,0.0,-0.02,0.01,-0.14000000000000007
8484860,Matvei Gridin,R,20.0,22,0.16,0.6,21.0,,,0.4,0.41,-0.63,1.44,3.34,2.54,53,0.01,-0.01,-0.11,-0.0,0.24000000000000002
8475324,Nick Jensen,D,36.0,61,0.53,0.71,37.0,3.0,21.0,0.4,0.43,-0.63,1.44,13.77,2.08,56,-0.0,0.03,-0.1,0.12,-0.13
8482126,Emil Andrae,D,24.0,47,0.36,0.63,25.0,1.0,7.0,0.4,0.41,-0.63,1.44,12.61,2.85,54,-0.01,0.01,-0.33,0.03,0.040000000000000036
8482125,Alexander Holtz,R,24.0,28,0.22,0.64,25.0,4.0,12.0,0.4,0.41,-0.63,1.43,9.5,4.07,52,0.01,-0.01,-0.09,-0.02,0.18000000000000002
8479026,Philippe Myers,D,29.0,32,0.25,0.64,30.0,2.0,5.0,0.39,0.42,-0.64,1.43,5.22,1.0,47,-0.02,0.01,-0.01,0.06,0.14
8479398,Samuel Girard,D,28.0,47,0.35,0.61,29.0,3.0,24.0,0.39,0.42,-0.64,1.42,12.76,2.35,54,-0.0,0.01,-0.17,-0.06,0.040000000000000036
8477998,Warren Foegele,L,30.0,50,0.4,0.66,31.0,24.0,46.0,0.39,0.41,-0.64,1.42,11.84,5.62,56,0.03,-0.0,0.03,-0.04,-0.010000000000000009
8477903,Garnet Hathaway,R,35.0,54,0.46,0.7,36.0,10.0,21.0,0.39,0.4,-0.64,1.42,3.42,1.89,50,-0.01,0.01,-0.03,0.06,-0.07
8479390,Taylor Raddysh,R,28.0,60,0.46,0.63,29.0,7.0,27.0,0.39,0.4,-0.65,1.42,17.09,7.27,57,0.01,-0.0,-0.03,0.04,-0.07
8483808,Andrei Kuzmenko,L,30.0,52,0.42,0.66,31.0,11.0,37.0,0.39,0.37,-0.64,1.42,24.68,9.88,57,0.04,-0.02,-0.28,-0.02,-0.02999999999999997
8474578,Erik Karlsson,D,36.0,61,0.54,0.73,37.0,11.0,53.0,0.39,0.41,-0.64,1.43,40.13,8.24,61,-0.0,0.03,-0.59,0.14,-0.15000000000000002
8482460,Matt Rempe,C,24.0,25,0.19,0.62,25.0,3.0,8.0,0.39,0.4,-0.65,1.42,5.91,1.27,47,-0.01,-0.0,0.0,0.04,0.2
8477494,Jonathan Drouin,L,31.0,57,0.45,0.65,32.0,11.0,37.0,0.38,0.39,-0.65,1.41,25.02,10.44,60,0.03,-0.02,-0.16,-0.03,-0.07
8481006,Tyler Tucker,D,26.0,59,0.43,0.6,27.0,3.0,7.0,0.38,0.41,-0.65,1.42,11.28,2.08,55,-0.02,0.01,-0.04,0.1,-0.04999999999999999
8474563,Drew Doughty,D,37.0,56,0.48,0.7,38.0,4.0,17.0,0.38,0.39,-0.65,1.41,19.23,3.17,59,0.0,0.02,-0.45,0.17,-0.09999999999999998
8475191,Reilly Smith,R,35.0,60,0.5,0.68,36.0,13.0,40.0,0.38,0.39,-0.65,1.41,15.95,6.92,58,0.03,-0.0,-0.06,-0.02,-0.12
8478904,Steven Lorentz,C,30.0,56,0.44,0.64,31.0,8.0,19.0,0.38,0.39,-0.65,1.41,13.69,5.63,55,-0.0,0.01,-0.01,0.06,-0.06
8476967,Brett Kulak,D,32.0,66,0.49,0.61,33.0,7.0,25.0,0.38,0.41,-0.65,1.41,14.3,1.75,58,0.0,0.02,-0.09,0.13,-0.10999999999999999
8482165,Yan Kuznetsov,D,24.0,52,0.36,0.57,25.0,,,0.38,0.4,-0.65,1.42,10.1,1.65,58,-0.01,0.01,-0.0,0.28,0.020000000000000018
8483510,Elias Salomonsson,D,22.0,22,0.13,0.48,23.0,,,0.37,0.39,-0.66,1.4,3.66,0.59,51,-0.02,0.01,-0.07,-0.03,0.24
8476438,Brandon Saad,L,34.0,46,0.37,0.66,35.0,13.0,30.0,0.37,0.38,-0.66,1.4,9.77,4.3,55,0.02,-0.0,-0.09,0.05,0.0
8476826,Yanni Gourde,C,35.0,65,0.52,0.66,36.0,7.0,31.0,0.37,0.38,-0.66,1.4,16.84,7.46,62,0.02,0.01,-0.03,0.12,-0.15000000000000002
8477444,Andre Burakovsky,L,31.0,60,0.46,0.63,32.0,10.0,37.0,0.37,0.38,-0.66,1.41,33.33,13.25,60,0.03,-0.02,-0.17,0.01,-0.09000000000000002
8484160,Nate Danielson,C,22.0,28,0.2,0.59,23.0,,,0.37,0.38,-0.66,1.4,2.89,2.02,54,0.01,-0.0,-0.1,-0.03,0.16999999999999998
8477488,Brett Pesce,D,32.0,37,0.26,0.58,33.0,3.0,17.0,0.37,0.39,-0.66,1.4,4.47,0.0,54,-0.0,0.01,-0.14,-0.03,0.10999999999999999
8482511,Mason Lohrei,D,25.0,61,0.43,0.58,26.0,5.0,33.0,0.37,0.37,-0.66,1.4,22.71,5.46,56,-0.0,0.01,-1.0,0.22,-0.06
8484149,Gavin Brindley,C,22.0,52,0.36,0.57,23.0,,,0.37,0.37,-0.67,1.4,14.08,5.87,55,0.02,-0.0,-0.1,0.05,0.010000000000000009
8482679,Matt Coronato,R,24.0,65,0.38,0.48,25.0,24.0,47.0,0.36,0.37,-0.67,1.39,34.27,13.95,65,0.02,-0.01,-0.13,0.04,-0.020000000000000018
8483450,Ryan Greene,C,23.0,65,0.38,0.48,24.0,0.0,0.0,0.36,0.37,-0.67,1.39,29.96,12.03,64,0.03,-0.01,-0.21,0.01,-0.020000000000000018
8484806,Sam Dickinson,D,20.0,54,0.33,0.5,21.0,,,0.36,0.38,-0.67,1.4,10.85,2.18,57,-0.01,0.01,-0.04,-0.04,0.02999999999999997
8485366,Matthew Schaefer,D,19.0,67,0.41,0.5,20.0,,,0.36,0.38,-0.67,1.39,36.5,8.43,69,-0.0,0.01,-0.99,0.13,-0.04999999999999999
8476897,Oskar Sundqvist,C,32.0,48,0.35,0.6,33.0,6.0,20.0,0.35,0.36,-0.68,1.39,17.1,6.43,55,0.01,-0.0,-0.04,0.05,0.0
8481655,Cole Schwindt,C,25.0,22,0.13,0.48,26.0,1.0,8.0,0.35,0.36,-0.68,1.38,6.31,2.5,48,0.01,-0.0,-0.1,0.01,0.21999999999999997
8483678,Elias Pettersson,D,22.0,56,0.31,0.45,23.0,,,0.35,0.37,-0.68,1.38,7.19,0.88,56,-0.03,0.0,-0.05,-0.03,0.03999999999999998
8475200,Dmitry Orlov,D,35.0,64,0.49,0.63,36.0,6.0,28.0,0.35,0.36,-0.68,1.38,27.11,5.75,60,-0.0,0.02,-0.64,-0.13,-0.14
8481535,Nils Hoglander,L,26.0,25,0.17,0.56,27.0,8.0,25.0,0.35,0.35,-0.68,1.38,0.89,0.99,51,0.01,-0.0,-0.03,0.05,0.17999999999999997
8479591,Michael Eyssimont,C,30.0,51,0.37,0.59,31.0,9.0,16.0,0.35,0.36,-0.68,1.38,14.76,6.17,53,0.01,-0.01,-0.02,0.03,-0.020000000000000018
8478500,Ivan Provorov,D,29.0,66,0.44,0.55,30.0,7.0,33.0,0.35,0.36,-0.68,1.38,28.44,5.02,67,0.02,0.02,-0.53,-0.09,-0.09000000000000002
8476958,Jaccob Slavin,D,32.0,26,0.16,0.5,33.0,6.0,27.0,0.35,0.34,-0.68,1.38,1.34,0.0,52,-0.0,0.04,-0.22,0.87,0.18999999999999997
8484185,Nick Lardis,L,21.0,25,0.16,0.52,22.0,,,0.35,0.36,-0.68,1.38,1.51,1.23,53,0.01,-0.0,-0.05,-0.02,0.18999999999999997
8481477,Nico Sturm,C,31.0,42,0.25,0.49,32.0,7.0,14.0,0.35,0.37,-0.68,1.38,6.18,2.71,49,0.0,0.0,0.25,0.16,0.09999999999999998
8482177,Marat Khusnutdinov,C,24.0,61,0.4,0.54,25.0,5.0,12.0,0.35,0.36,-0.69,1.38,26.23,10.54,60,0.03,-0.0,-0.21,0.06,-0.050000000000000044
8479980,Nicolas Hague,D,28.0,51,0.33,0.53,29.0,5.0,12.0,0.35,0.38,-0.68,1.38,11.67,1.55,57,-0.01,0.03,-0.09,0.12,0.019999999999999962
8479365,Trent Frederic,C,28.0,64,0.45,0.58,29.0,8.0,15.0,0.35,0.35,-0.68,1.38,4.96,3.73,55,0.0,-0.0,0.0,0.02,-0.10000000000000003
8476467,Jamie Oleksiak,D,34.0,63,0.45,0.59,35.0,4.0,17.0,0.35,0.37,-0.68,1.38,10.39,0.95,57,-0.02,0.03,-0.03,0.22,-0.10000000000000003
8482768,Fedor Svechkov,C,23.0,53,0.31,0.48,24.0,8.0,17.0,0.35,0.36,-0.68,1.38,13.23,5.87,56,0.02,-0.0,-0.26,0.03,0.03999999999999998
8482758,Ville Koivunen,R,23.0,32,0.18,0.46,24.0,0.0,7.0,0.35,0.35,-0.68,1.38,5.93,3.05,54,0.01,-0.0,-0.08,0.03,0.16999999999999998
8482094,Daemon Hunt,D,24.0,28,0.15,0.44,25.0,0.0,0.0,0.35,0.38,-0.68,1.38,0.29,0.0,47,-0.02,0.0,0.11,0.1,0.19999999999999998
8485512,Tim Washe,C,25.0,23,0.16,0.57,26.0,0.0,0.0,0.35,0.36,-0.69,1.38,3.98,1.77,50,0.01,-0.0,0.05,0.06,0.18999999999999997
8482947,Zakhar Bardakov,C,25.0,51,0.35,0.56,26.0,,,0.35,0.35,-0.69,1.38,8.81,3.89,51,0.01,-0.01,-0.06,0.06,0.0
8476469,Joel Armia,R,33.0,53,0.4,0.62,34.0,11.0,29.0,0.35,0.36,-0.68,1.38,15.03,6.33,57,0.01,-0.0,-0.05,-0.03,-0.050000000000000044
8479324,Ryan Lindgren,D,28.0,60,0.38,0.52,29.0,4.0,22.0,0.34,0.36,-0.69,1.37,10.99,0.98,58,-0.01,0.02,-0.01,0.24,-0.03999999999999998
8478472,Mathieu Joseph,R,29.0,40,0.27,0.55,30.0,4.0,14.0,0.34,0.35,-0.69,1.37,5.93,2.98,53,0.01,-0.0,-0.02,0.12,0.07
8480035,Henri Jokiharju,D,27.0,35,0.2,0.47,28.0,3.0,10.0,0.34,0.36,-0.69,1.37,10.34,2.47,50,-0.01,0.01,-0.46,0.02,0.14
8482858,Ryker Evans,D,25.0,50,0.32,0.52,26.0,5.0,25.0,0.34,0.35,-0.69,1.37,13.23,2.84,54,-0.01,0.01,-0.15,-0.1,0.020000000000000018
8476869,Brady Skjei,D,32.0,65,0.36,0.45,33.0,10.0,33.0,0.34,0.36,-0.69,1.37,22.94,3.38,63,0.0,0.03,-0.25,0.17,-0.019999999999999962
8477454,Adam Erne,L,31.0,32,0.19,0.49,32.0,,,0.34,0.35,-0.69,1.37,7.5,2.18,48,-0.01,-0.0,0.0,-0.02,0.15000000000000002
8480798,Philipp Kurashev,C,27.0,40,0.28,0.57,28.0,7.0,14.0,0.34,0.37,-0.69,1.38,24.07,9.42,56,0.03,-0.02,-0.12,0.01,0.06
8483506,Sam Rinzel,D,22.0,38,0.24,0.52,23.0,0.0,5.0,0.34,0.35,-0.69,1.37,14.84,4.2,52,-0.01,0.01,-0.85,0.21,0.10000000000000003
8483493,Frank Nazar,C,22.0,49,0.31,0.52,23.0,12.0,26.0,0.33,0.34,-0.7,1.36,31.07,12.13,64,0.02,-0.01,-0.3,-0.13,0.020000000000000018
8476456,Jonathan Huberdeau,L,33.0,50,0.36,0.59,34.0,28.0,62.0,0.33,0.32,-0.7,1.36,28.92,11.22,59,0.03,-0.01,-0.27,-0.09,-0.02999999999999997
8478136,Jacob Middleton,D,30.0,60,0.38,0.52,31.0,8.0,21.0,0.33,0.35,-0.7,1.36,9.81,1.03,57,-0.03,0.02,-0.01,0.12,-0.04999999999999999
8480084,Nick DeSimone,D,32.0,37,0.24,0.53,33.0,1.0,6.0,0.33,0.35,-0.7,1.36,4.9,0.62,48,-0.01,0.01,-0.13,0.03,0.09000000000000002
8476474,Stefan Noesen,R,33.0,38,0.27,0.58,34.0,22.0,41.0,0.33,0.33,-0.71,1.36,2.21,1.75,50,0.01,-0.01,-0.01,0.0,0.06
8479992,Michael Rasmussen,C,27.0,61,0.4,0.54,28.0,11.0,21.0,0.33,0.34,-0.7,1.37,11.65,5.71,58,0.01,-0.0,-0.01,-0.02,-0.07
8480003,Jesper Boqvist,C,28.0,56,0.31,0.45,29.0,12.0,23.0,0.33,0.33,-0.71,1.36,9.56,4.41,54,0.01,-0.0,-0.02,0.08,0.020000000000000018
8479066,Ryan Lomberg,L,32.0,55,0.37,0.55,33.0,3.0,13.0,0.32,0.33,-0.71,1.36,6.02,3.05,50,-0.01,-0.0,-0.01,0.06,-0.04999999999999999
8475231,Casey Cizikas,C,35.0,66,0.46,0.57,36.0,7.0,17.0,0.32,0.33,-0.71,1.35,9.57,4.56,56,-0.0,0.01,-0.03,0.05,-0.14
8478407,Vince Dunn,D,30.0,64,0.34,0.44,31.0,11.0,39.0,0.32,0.35,-0.71,1.35,32.57,7.15,60,-0.0,0.01,-0.69,0.23,-0.020000000000000018
